RecordID,game_selector,gid,game_date,year,month,day,local_game_time,stadium_name,stadium_location,split,season_type,away_team_abbr,away_team_name,away_team_type,away_team_mascot,home_team_abbr,home_team_name,home_team_type,home_team_mascot,game_number,inning,top_or_bottom,atbat_num_within_game,start_tfs,start_tfs_zulu,batter_id,batter_name,batter_team,stand,b_height,pitcher_id,pitcher_name,pitcher_team,p_throws,event,event_es,home_team_runs,away_team_runs,pitch_result,pitch_type,pitch_type_name,pitch_type_confidence,balls,strikes,last_pitch_in_atbat,pitch_num_within_atbat,ax,ay,az,break_angle,break_length,break_y,des,des_es,end_speed,event_num,id,nasty,pfx_x,pfx_z,play_guid,px,pz,spin_dir,spin_rate,start_speed,sz_bot,sz_top,tfs,tfs_zulu,vx0,vy0,vz0,x0,y0,z0,zone,away_team,home_team
46,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,2,bottom,14,004226,2017-07-19T00:42:26Z,493114,Nori Aoki,Houston Astros,L,5-9,543208,Samuel Gaviglio,Seattle Mariners,R,Groundout,Roletazo de Out,2,0,B,SI,sinker,0.921,0,0,0,1,-19.95697,27.67742,-27.65801,33.3,8.4,23.8,Ball,Bola mala,80.8,100,100,57,-12.02576,2.721295,7b22ed0b-56a4-4e99-9017-4301ba68820f,-0.165333,1.207647,257.249,2133.199,88.3,1.487,3.285,004305,2017-07-19T00:43:05Z,5.245579,-128.3104,-5.5390726710711276,-0.6790945662345823,49.999999999999986,5.561660765945844,13,Mariners,Astros
47,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,2,bottom,14,004226,2017-07-19T00:42:26Z,493114,Nori Aoki,Houston Astros,L,5-9,543208,Samuel Gaviglio,Seattle Mariners,R,Groundout,Roletazo de Out,2,0,S,CU,curveball,0.943,1,0,0,2,4.97604,20.19018,-39.62145,-6.9,12.5,23.9,Called Strike,Strike cantado,71.7,101,101,36,3.860002,-5.777079,982563fc-be8c-43b1-ab57-06e882dbb3e4,-0.7619449,2.342828,33.748,2281.986,77.6,1.487,3.285,004318,2017-07-19T00:43:18Z,-1.03347,-112.741,0.6524244033927938,-0.7994784929749958,50.00000000000003,6.043387024651748,13,Mariners,Astros
48,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,2,bottom,14,004226,2017-07-19T00:42:26Z,493114,Nori Aoki,Houston Astros,L,5-9,543208,Samuel Gaviglio,Seattle Mariners,R,Groundout,Roletazo de Out,2,0,S,CU,curveball,0.919,1,1,0,3,2.266289,20.78299,-37.02977,-3.9,11.5,23.9,Swinging Strike,Strike tirándole,72.6,102,102,22,1.721346,-3.688133,d52dcbb6-fcc1-434d-8db0-6179d0cb646a,0.4223252,1.023382,25.018,2261.27,78.4,1.487,3.285,004331,2017-07-19T00:43:31Z,1.822618,-113.9779,-2.5932500421703932,-0.6109950483685173,50.00000000000004,5.82940722951077,14,Mariners,Astros
49,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,2,bottom,14,004226,2017-07-19T00:42:26Z,493114,Nori Aoki,Houston Astros,L,5-9,543208,Samuel Gaviglio,Seattle Mariners,R,Groundout,Roletazo de Out,2,0,B,CU,curveball,0.609,1,2,0,4,2.71651,21.99627,-34.42622,-5,10.5,23.9,Ball,Bola mala,73.7,103,103,29,1.998101,-1.656564,c998db00-bc03-46de-b357-1514b8d45de8,0.6297986,0.9879195,50.337,2263.657,79.8,1.487,3.285,004347,2017-07-19T00:43:47Z,2.379031,-115.961,-3.724304876712859,-0.6695127388390425,50.00000000000002,5.904139546038546,14,Mariners,Astros
50,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,2,bottom,14,004226,2017-07-19T00:42:26Z,493114,Nori Aoki,Houston Astros,L,5-9,543208,Samuel Gaviglio,Seattle Mariners,R,Groundout,Roletazo de Out,2,0,X,CU,curveball,0.713,2,2,1,5,5.514884,22.44803,-38.15892,-8.3,11.7,23.8,"In play, out(s)","En juego, out(s)",73.2,104,104,36,4.098452,-4.447729,766d657d-09dc-4618-99a5-b6b842298d02,0.244077,1.297794,42.658,2191.45,79.5,1.487,3.285,004407,2017-07-19T00:44:07Z,0.8550358,-115.5407,-2.246728311170736,-0.6634468233860685,50.00000000000008,5.965447268374153,14,Mariners,Astros
51,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,2,bottom,15,004444,2017-07-19T00:44:44Z,608324,Alex Bregman,Houston Astros,R,6-0,543208,Samuel Gaviglio,Seattle Mariners,R,Walk,Base por Bolas,2,0,S,SL,slider,0.875,0,0,0,1,1.921117,21.37701,-33.97112,-3.2,9.7,23.9,Called Strike,Strike cantado,75.4,108,108,66,1.341878,-1.255231,fe0dae43-020c-4ca1-a8c5-730a5d001811,-0.6279216,2.359515,46.909,2262.527,81.5,1.487,3.285,004504,2017-07-19T00:45:04Z,-0.1636983,-118.5467,-1.1661696536467545,-0.7326370728078974,49.99999999999994,5.941942818627411,4,Mariners,Astros
52,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,2,bottom,15,004444,2017-07-19T00:44:44Z,608324,Alex Bregman,Houston Astros,R,6-0,543208,Samuel Gaviglio,Seattle Mariners,R,Walk,Base por Bolas,2,0,B,SI,sinker,0.928,0,1,0,2,-14.19598,26.74029,-22.37899,29.3,6.4,23.8,Ball,Bola mala,80.8,109,109,59,-8.494652,5.861212,404242f1-d947-489b-a465-6492f9310f38,0.9312778,2.730076,235.394,2124.416,88.5,1.487,3.285,004520,2017-07-19T00:45:20Z,6.489332,-128.4963,-3.1691597512767293,-0.5238927836228491,49.99999999999999,5.71892073827584,12,Mariners,Astros
53,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,2,bottom,15,004444,2017-07-19T00:44:44Z,608324,Alex Bregman,Houston Astros,R,6-0,543208,Samuel Gaviglio,Seattle Mariners,R,Walk,Base por Bolas,2,0,B,SI,sinker,0.928,1,1,0,3,-12.1737,26.23827,-21.91492,26.1,6,23.8,Ball,Bola mala,80.9,110,110,68,-7.277781,6.133198,9d6c17d3-2f84-438b-a4d4-cfbcb68cad5d,0.8047388,3.2642,229.877,2120.02,88.4,1.487,3.285,004538,2017-07-19T00:45:38Z,6.051376,-128.4332,-2.2751387763687125,-0.6347877684032914,49.999999999999986,5.863186681520627,12,Mariners,Astros
54,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,2,bottom,15,004444,2017-07-19T00:44:44Z,608324,Alex Bregman,Houston Astros,R,6-0,543208,Samuel Gaviglio,Seattle Mariners,R,Walk,Base por Bolas,2,0,B,SI,sinker,0.927,2,1,0,4,-14.93249,26.2853,-24.44373,28.2,7,23.8,Ball,Bola mala,81.8,111,111,65,-8.822978,4.567519,730bb33e-8960-4225-93f9-44fec536ff8c,0.6342765,1.127326,242.63,2134.554,88.9,1.487,3.285,004556,2017-07-19T00:45:56Z,6.00482,-129.1277,-6.57196009822586,-0.5723004914238,49.99999999999995,5.579532039305077,14,Mariners,Astros
55,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,2,bottom,15,004444,2017-07-19T00:44:44Z,608324,Alex Bregman,Houston Astros,R,6-0,543208,Samuel Gaviglio,Seattle Mariners,R,Walk,Base por Bolas,2,0,B,SL,slider,0.849,3,1,1,5,2.843472,19.54486,-34.16304,-4.8,9.7,23.9,Ball,Bola mala,75.2,112,112,42,1.995482,-1.395827,cd470194-9b8e-4d08-b7a0-c9744dd98cea,-0.4880792,3.203578,55.026,2174.804,81,1.535,3.371,004618,2017-07-19T00:46:18Z,9.920304e-02,-117.8301,0.8913371583990789,-0.7902830302681803,49.99999999999988,5.943903213922403,1,Mariners,Astros
56,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,2,bottom,16,004701,2017-07-19T00:47:01Z,543807,George Springer,Houston Astros,R,6-3,543208,Samuel Gaviglio,Seattle Mariners,R,Grounded Into DP,Roletazo de Doble Play,2,0,B,SL,slider,0.899,0,0,0,1,-0.9814785,21.30931,-30.25571,1.3,8.3,23.9,Ball,Bola mala,77.3,117,117,63,-0.6540852,1.278435,35913c0c-59fc-4699-94ce-44f3764d9415,-5.369282e-02,1.50737,207.095,2174.763,83.2,1.535,3.371,004721,2017-07-19T00:47:21Z,1.938638,-121.0943,-3.9356337879464736,-0.7759491535680798,49.99999999999999,5.770212260276123,13,Mariners,Astros
57,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,2,bottom,16,004701,2017-07-19T00:47:01Z,543807,George Springer,Houston Astros,R,6-3,543208,Samuel Gaviglio,Seattle Mariners,R,Grounded Into DP,Roletazo de Doble Play,2,0,B,SI,sinker,0.917,1,0,0,2,-12.48253,25.04861,-26.54048,24.2,7.1,23.8,Ball,Bola mala,81,119,119,65,-7.471347,3.371938,f94876c3-33f4-40e0-8ca7-4c491f36801a,-0.7335398,3.355641,245.709,2104.62,88,1.535,3.371,004824,2017-07-19T00:48:24Z,2.532136,-128.086,-1.1688261422400301,-0.7610858821212483,50.000000000000064,5.882247879832746,11,Mariners,Astros
58,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,2,bottom,16,004701,2017-07-19T00:47:01Z,543807,George Springer,Houston Astros,R,6-3,543208,Samuel Gaviglio,Seattle Mariners,R,Grounded Into DP,Roletazo de Doble Play,2,0,X,SI,sinker,0.927,2,0,1,3,-16.08948,25.26605,-26.36891,29.2,7.5,23.8,"In play, out(s)","En juego, out(s)",81.3,121,121,28,-9.577727,3.455675,fe3195d2-91b8-4f43-9e23-4cc98e738416,8.136269e-02,2.404839,250.16,2098.131,88.3,1.535,3.371,004914,2017-07-19T00:49:14Z,5.335787,-128.4555,-3.1600105747167113,-0.7726689203581908,49.99999999999999,5.688927171725222,5,Mariners,Astros
59,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,3,top,17,005205,2017-07-19T00:52:05Z,502481,Jarrod Dyson,Seattle Mariners,L,5-10,502748,Brad Peacock,Houston Astros,R,Strikeout,Ponche,2,0,S,"",,,0,0,0,1,,,,,,,Called Strike,Strike cantado,84.3,127,127,,,,17f6ab8d-7617-4e3d-9fcd-1b0a9b031567,,,,,92.1,,,005119,2017-07-19T00:51:19Z,,,"","","","","",Mariners,Astros
60,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,3,top,17,005205,2017-07-19T00:52:05Z,502481,Jarrod Dyson,Seattle Mariners,L,5-10,502748,Brad Peacock,Houston Astros,R,Strikeout,Ponche,2,0,S,"",,,0,1,0,2,,,,,,,Foul,Foul,84.4,128,128,,,,5470be87-f3b3-4f8a-a4c0-a505046a7d63,,,,,92.2,,,005154,2017-07-19T00:51:54Z,,,"","","","","",Mariners,Astros
61,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,3,top,17,005205,2017-07-19T00:52:05Z,502481,Jarrod Dyson,Seattle Mariners,L,5-10,502748,Brad Peacock,Houston Astros,R,Strikeout,Ponche,2,0,B,KC,knuckle curveball,0.99,0,2,0,3,7.074592,21.30337,-42.86605,-10.3,15.3,23.8,Ball,Bola mala,68.3,129,129,77,6.104974,-9.22659,e1ac316a-ae07-4a15-8c3a-4f2ef2e5b6f4,0.8746751,0.6821752,33.49,2678.699,74.2,1.504,3.301,005209,2017-07-19T00:52:09Z,4.947828,-107.7729,-0.4722816942903,-2.25617909269411,49.9999999999999,5.6985920141617,14,Mariners,Astros
62,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,3,top,17,005205,2017-07-19T00:52:05Z,502481,Jarrod Dyson,Seattle Mariners,L,5-10,502748,Brad Peacock,Houston Astros,R,Strikeout,Ponche,2,0,S,"",,,1,2,1,4,,,,,,,Foul Tip,Foul atrás,76.8,130,130,,,,35129c6a-34de-4045-a1cd-32cabaf0ff8c,,,,,83.3,,,005235,2017-07-19T00:52:35Z,,,"","","","","",Mariners,Astros
63,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,3,top,18,005332,2017-07-19T00:53:32Z,434563,Carlos Ruiz,Seattle Mariners,R,5-10,502748,Brad Peacock,Houston Astros,R,Strikeout,Ponche,2,0,S,FT,two-seam fastball,0.932,0,0,0,1,-19.56854,29.92522,-20.05249,41.2,6.2,23.8,Called Strike,Strike cantado,83.8,134,134,38,-10.84085,6.715265,14773447-1fba-4cf5-a4e4-874b1289268e,-0.2408932,2.31165,238.224,2346.223,92.2,1.504,3.301,005256,2017-07-19T00:52:56Z,6.140399,-133.7789,-3.55351316661511,-1.16236493408598,50,5.10137863703368,4,Mariners,Astros
64,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,3,top,18,005332,2017-07-19T00:53:32Z,434563,Carlos Ruiz,Seattle Mariners,R,5-10,502748,Brad Peacock,Houston Astros,R,Strikeout,Ponche,2,0,S,SL,slider,0.954,0,1,0,2,7.176297,23.99314,-26.99519,-15.4,7.8,23.8,Called Strike,Strike cantado,76.2,135,135,39,4.864543,3.510552,dd7d528f-980f-492f-993f-855ad606b163,0.3197238,1.821458,125.817,,83.2,1.504,3.301,005347,2017-07-19T00:53:47Z,2.276637,-120.8248,-2.74119574876228,-1.26717408610122,50,5.34777836145925,9,Mariners,Astros
65,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,3,top,18,005332,2017-07-19T00:53:32Z,434563,Carlos Ruiz,Seattle Mariners,R,5-10,502748,Brad Peacock,Houston Astros,R,Strikeout,Ponche,2,0,B,SL,slider,0.915,0,2,0,3,11.03166,24.11045,-24.57024,-25.2,7.5,23.8,Ball,Bola mala,76.1,136,136,43,7.473382,5.15119,07e5a662-bd2c-41f9-bd3e-a559f292148b,1.242741,2.54227,124.578,2691.063,83.2,1.504,3.301,005405,2017-07-19T00:54:05Z,3.561518,-120.8872,-1.19291815652402,-1.2214493042316,49.9999999999999,5.20387473465132,12,Mariners,Astros
